Time,App name,No.,Source,Destination,Protocol,Length
544.217977,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.218162,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.218217,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.2183,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.218806,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.219,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.245756,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.24908,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.249165,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.249191,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.252666,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.25286,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.255336,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.26897,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.284664,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.288262,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.288362,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.28839,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.291729,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.291828,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.29188,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.312699,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.312819,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.313356,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.315847,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.316711,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.317055,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.317098,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.320093,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.320189,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.320218,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.3461,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.349378,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.349913,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.349975,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.352851,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.352927,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.352957,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.373759,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.383849,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.387129,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.387212,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.387243,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.390295,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.390374,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.390402,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.414853,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.418047,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.418132,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.418164,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.421475,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.421917,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.421977,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.422027,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.422096,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.449764,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.452717,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.452791,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.452818,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.456103,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.456177,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.456207,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.468466,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.48069,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.483156,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.48348,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.484185,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.485294,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.488372,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.488494,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.514119,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.514207,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.517525,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.518557,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.51864,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.520081,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.520659,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.520753,Gmail,19692.0,172.30.1.250,172.30.1.1,TCP,0
544.529416,Google Fi,20162.0,172.30.1.1,172.30.1.250,TCP,108
544.532582,Google Fi,20162.0,172.30.1.1,172.30.1.250,TCP,0
544.549561,Google Fi,20162.0,172.30.1.1,172.30.1.250,TCP,0
544.553179,Google Fi,20162.0,172.30.1.1,172.30.1.250,TCP,0
544.553263,Google Fi,20162.0,172.30.1.1,172.30.1.250,TCP,0
544.553292,Google Fi,20162.0,172.30.1.1,172.30.1.250,TCP,0
544.556369,Google Fi,20162.0,172.30.1.1,172.30.1.250,TCP,0
544.556427,Google Fi,20162.0,172.30.1.1,172.30.1.250,TCP,0
544.556454,Google Fi,20162.0,172.30.1.1,172.30.1.250,TCP,0
544.556476,Google Fi,20162.0,172.30.1.1,172.30.1.250,TCP,0
544.576836,Google Fi,20162.0,172.30.1.1,172.30.1.250,TCP,0
544.577075,Google Fi,20173.0,172.30.1.250,172.30.1.1,TCP,96
544.577493,Google Fi,20174.0,172.30.1.1,172.30.1.250,TCP,88
544.582537,Google Fi,20174.0,172.30.1.1,172.30.1.250,TCP,0
544.584863,Google Fi,20176.0,172.30.1.1,172.30.1.250,TLSv1.3,604
544.58534,Google Fi,20177.0,172.30.1.250,172.30.1.1,TCP,88
544.58547,Google Fi,20177.0,172.30.1.250,172.30.1.1,TCP,0
544.586834,Google Fi,20177.0,172.30.1.250,172.30.1.1,TCP,0
544.586936,Google Fi,20177.0,172.30.1.250,172.30.1.1,TCP,0
544.586987,Google Fi,20177.0,172.30.1.250,172.30.1.1,TCP,0
544.589812,Google Fi,20177.0,172.30.1.250,172.30.1.1,TCP,0
544.589878,Google Fi,20177.0,172.30.1.250,172.30.1.1,TCP,0
544.616472,Google Fi,20177.0,172.30.1.250,172.30.1.1,TCP,0
544.618593,Google Fi,20177.0,172.30.1.250,172.30.1.1,TCP,0
544.618709,Google Fi,20177.0,172.30.1.250,172.30.1.1,TCP,0
544.618741,Google Fi,20177.0,172.30.1.250,172.30.1.1,TCP,0
544.622247,Google Fi,20177.0,172.30.1.250,172.30.1.1,TCP,0
544.622361,Google Fi,20177.0,172.30.1.250,172.30.1.1,TCP,0
544.622416,Google Fi,20177.0,172.30.1.250,172.30.1.1,TCP,0
544.622486,Google Fi,20177.0,172.30.1.250,172.30.1.1,TCP,0
544.625503,Google Fi,20192.0,172.30.1.250,172.30.1.1,TLSv1.3,2760
544.625966,Google Fi,20193.0,172.30.1.1,172.30.1.250,TCP,88
544.634289,Google Fi,20194.0,172.30.1.250,172.30.1.1,TLSv1.3,2088
544.6347,Google Fi,20195.0,172.30.1.1,172.30.1.250,TCP,88
544.648282,Google Fi,20195.0,172.30.1.1,172.30.1.250,TCP,0
544.651893,Google Fi,20195.0,172.30.1.1,172.30.1.250,TCP,0
544.651989,Google Fi,20195.0,172.30.1.1,172.30.1.250,TCP,0
544.652018,Google Fi,20195.0,172.30.1.1,172.30.1.250,TCP,0
544.65336,Google Fi,20195.0,172.30.1.1,172.30.1.250,TCP,0
544.654266,Google Fi,20195.0,172.30.1.1,172.30.1.250,TCP,0
544.654324,Google Fi,20195.0,172.30.1.1,172.30.1.250,TCP,0
544.654412,Google Fi,20195.0,172.30.1.1,172.30.1.250,TCP,0
544.655574,Google Fi,20195.0,172.30.1.1,172.30.1.250,TCP,0
544.65632,Google Fi,20205.0,172.30.1.1,172.30.1.250,TLSv1.3,152
544.656438,Google Fi,20206.0,172.30.1.250,172.30.1.1,TCP,88
544.657559,Google Fi,20206.0,172.30.1.250,172.30.1.1,TCP,0
544.657858,Google Fi,20206.0,172.30.1.250,172.30.1.1,TCP,0
544.660793,Google Fi,20209.0,172.30.1.1,172.30.1.250,TLSv1.3,400
544.661061,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,88
544.662712,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.669259,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.680275,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.681988,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.68443,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.684574,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.684631,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.685309,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.685394,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.685423,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.686465,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.686876,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.688652,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.688704,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.694718,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.694842,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.694882,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.701741,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.701835,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.701865,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.701888,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.70191,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.702077,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.706738,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.714745,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.716029,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.716685,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.721489,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.721678,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.721736,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.721769,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.721808,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.724829,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.724936,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.724987,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.736248,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.75006,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.757712,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.761112,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.761499,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.761834,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.764055,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.764127,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.765331,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.769502,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.778299,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.783999,Google Fi,20210.0,172.30.1.250,172.30.1.1,TCP,0
544.784196,Google Fi,20258.0,172.30.1.250,172.30.1.1,TLSv1.3,1424
544.784294,Google Fi,20259.0,172.30.1.1,172.30.1.250,TCP,88
544.785934,Google Fi,20259.0,172.30.1.1,172.30.1.250,TCP,0
544.786231,Google Fi,20259.0,172.30.1.1,172.30.1.250,TCP,0
544.793308,Google Fi,20259.0,172.30.1.1,172.30.1.250,TCP,0
544.793557,Google Fi,20259.0,172.30.1.1,172.30.1.250,TCP,0
544.793655,Google Fi,20259.0,172.30.1.1,172.30.1.250,TCP,0
544.793711,Google Fi,20259.0,172.30.1.1,172.30.1.250,TCP,0
544.794308,Google Fi,20259.0,172.30.1.1,172.30.1.250,TCP,0
544.794409,Google Fi,20259.0,172.30.1.1,172.30.1.250,TCP,0
544.794468,Google Fi,20259.0,172.30.1.1,172.30.1.250,TCP,0
544.801517,Google Fi,20269.0,172.30.1.250,172.30.1.1,TLSv1.3,628
544.801863,Google Fi,20270.0,172.30.1.1,172.30.1.250,TCP,88
544.809241,Google Fi,20270.0,172.30.1.1,172.30.1.250,TCP,0
544.809345,Google Fi,20272.0,172.30.1.250,172.30.1.1,TLSv1.3,1496
544.809793,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,88
544.814721,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.815185,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.816596,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.816738,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.816793,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.816891,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.816944,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.818335,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.818579,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.818743,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.821271,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.821456,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.821684,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.836014,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.838542,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.838694,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.838753,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.847717,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.847869,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.853892,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.854024,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.854066,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.854094,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.854119,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.857754,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.857873,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.857909,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.857935,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.86933,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.875958,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.876106,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.876255,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.876316,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.880949,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.882855,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.883144,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.885827,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.885969,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.88837,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.888443,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.898073,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.910737,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.914264,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.917411,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.917761,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.917952,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.919402,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.920484,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.920635,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.920762,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.929852,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.952155,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.952685,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.95477,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.955013,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.955147,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.9561,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.956155,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.957492,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.970388,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.972319,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.97242,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.97502,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.977951,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.980894,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.981017,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.981115,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.981171,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.983137,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.988659,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.98876,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.98879,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.989912,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.98996,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.98999,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
544.997255,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.000302,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.000474,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.005405,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.005482,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.005539,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.005624,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.007203,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.008834,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.008897,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.008954,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.008989,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.009015,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.010816,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.014464,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.016132,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.016279,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.016339,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.020089,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.021573,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.021937,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.021985,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.02202,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.022048,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.022077,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.022098,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.022822,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.022915,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.022999,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.023031,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.023079,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.023144,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.023207,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.023815,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.028066,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.031382,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.034191,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.034309,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.035274,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.037373,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.049484,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.050564,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.052726,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.053407,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.053488,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.053516,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.056441,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.056499,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.056527,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.066206,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.070963,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.082609,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.086755,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.086886,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.087314,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.088508,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.08858,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.088655,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.100021,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.102596,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.105551,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.105687,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.108657,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.112254,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.116941,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.120952,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.121341,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.121582,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.122135,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.122201,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.122598,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.124319,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.151708,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.155259,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.155408,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.15549,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.156962,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.158039,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.158078,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.158114,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.158179,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.162333,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.16694,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.174051,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.182597,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.184346,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.184916,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.185986,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.186054,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.189428,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.189516,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.199252,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.201123,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.204282,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.207604,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.210375,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.210489,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.21054,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.210589,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.211108,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.21244,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.213859,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
545.216441,Google Fi,20273.0,172.30.1.1,172.30.1.250,TCP,0
