Time,App name,No.,Source,Destination,Protocol,Length
5.703993,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
5.704384,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
5.707288,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
5.707387,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
5.723553,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
5.723778,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
5.724383,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
5.724558,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
5.809692,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
5.814841,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
5.815361,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.189024,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.189445,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.19112,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.191237,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.191526,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.194026,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.194193,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.19447,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.195621,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.195764,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.19587,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.196579,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.196694,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.196861,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.19756,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.19784,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.393488,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.682314,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.691283,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.723175,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.768222,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.768407,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.768801,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.769501,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.76976,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.772788,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.823787,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.824117,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.825355,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.825966,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.830253,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.830556,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.831782,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.83184,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.833166,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.83322,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.833784,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.833843,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.834451,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.834571,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.834815,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.834838,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.88381,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.884043,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.885004,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.885096,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.893027,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.893576,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.894667,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.894737,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.895607,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.895662,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.89877,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.898855,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.899508,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.899533,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.920737,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.920916,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.922819,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.922883,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
6.935614,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
